Physician ID,Physician Name,Hospital ID,Hospital Name,Hospital ZIP,Hospital City
65242176,John Hiemenz,AC768,Texas Oncology - Palestine Cancer Center,34689,TARPON SPRINGS
43858349,ANN WIERMAN,AC785,Illinois Cancer Care,33014,HIALEAH
86953128,AHMED ZAKARI,AC416,University Of North Carolina Hospitals,48801,ALMA
60660112,GERARDO ARIAS,AC845,Asante Rogue Regional Medical Center,10025,NEW YORK
74011312,JAMES BEARDEN,AC664,Regional Cancer Center,44118,CLEVELAND
63654825,PHILIP DOESCHER,AC225,Tennessee Plateau Oncology,99338,KENNEWICK
77965425,LEWIS STEINBERG,AC897,Hematology Oncology Clinic,20817,BETHESDA
46054665,SUSAN RABINOWE,AC256,Tricore Reference Laboratories,92262,PALM SPRINGS
11545158,MATTHEW CARR,AC189,VCS Virginia Cancer Specialists,46350,LA PORTE
39424358,Nibal Zaghloul,AC453,Center for Cancer Care at St. Luke's Hospital,30096,DULUTH
88803743,RONALD HARRIS,AC336,UMC University Medical Center - Cancer Center,33033,HOMESTEAD
65535304,HARI DESHPANDE,AC747,Start Center for Cancer Care,6052,NEW BRITAIN
53777010,JOSEPH PIZZOLATO,AC817,Bon Secours St Francis Cancer Center,53007,BUTLER
83677394,KAREN GREEN,AC163,Compass Oncology,47714,EVANSVILLE
83586245,DAVID MOYLAN,AC780,University Of Massachusetts Memorial Healthcare,19087,WAYNE
77214508,ELYSE LOWER,AC594,Beacon Health System,12065,CLIFTON PARK
40714129,NATHAN FLOYD,AC270,University Healthcare Alliance,15215,PITTSBURGH
58869356,JOSEPH WEAVER,AC804,West Virginia University Hospitals,19087,WAYNE
96460434,LATA THATAI,AC861,St Lukes Health System,19301,PAOLI
80465024,SAID SALEH,AC734,Memorial Hospital Chester,55404,MINNEAPOLIS
41147720,Dennis Slater,AC674,Dosik Hematology And Oncology,28207,CHARLOTTE
13947927,REX KITELEY,AC633,Providence Portland Medical Center,77521,BAYTOWN
83691033,EWA NIEMIERKO,AC807,APDermatology,57401,ABERDEEN
69877922,JAMES NEEL,AC846,M2 Oncology,2116,BOSTON
23356807,GARY YANG,AC501,Covenant Healthcare,94301,PALO ALTO
62837895,Jeffrey Kirshner,AC232,Alabama Oncology St. Vincents East,61021,DIXON
37577493,ALTON HALLUM,AC991,General Physicians Group P.C.,86001,FLAGSTAFF
71643404,ROBERT BROOKS,AC486,Genesis Cancer Care Institute,56401,BRAINERD
46326491,MICHAEL LONG,AC524,Summa Health System,21801,SALISBURY
14724169,JAMES WALL,AC328,Ochsner Health System,1020,CHICOPEE
19325555,JOHN HYLAND,AC318,Southern Illinois University Medicine,33770,LARGO
33185156,DANA RATHKOPF,AC101,Mohawk Valley Health System,77469,RICHMOND
29928439,JULIA HAYES,AC239,Tristar Centennial Medical Center,57104,SIOUX FALLS
43059254,THOMAS ANDERSON,AC111,St. Mary's Regional Medical Center Cancer Center,52001,DUBUQUE
59495133,Roscoe Morton,AC177,St Peter's Health Partners,33990,CAPE CORAL
57127015,THOMAS WALDEN,AC323,St Claire HealthCare Oncology,89144,LAS VEGAS
56221806,Lynn Van Ummersen,AC977,Inova Health,64761,LEETON
64255240,HASAN MURSHED,AC181,St Davids Healthcare System,94038,MOSS BEACH
54286714,MATHEW MICELI,AC316,Texas Oncology - Plano Prestonwood,6010,BRISTOL
21919949,Mario Sy,AC922,Childrens Of Alabama,60031,GURNEE
74345770,BASEL DABAS,AC238,Sovah Cancer Center,77550,GALVESTON
20555719,Patrick Litam,AC690,Mayo Clinic Arizona,6040,MANCHESTER
90063048,JOHN VILLENEUVE,AC846,M2 Oncology,2116,BOSTON
46186666,MADHU CHAUDHRY,AC509,Virginia Commonwealth University,7724,EATONTOWN
66477295,Jeffrey Schneider,AC227,Jackson Memorial Hospital,78405,CORPUS CHRISTI
54495534,SELIM FIRAT,AC662,Childrens Hospital Los Angeles,91786,UPLAND
63950597,MARISSA LI,AC927,University of Cincinnati,23322,CHESAPEAKE
60287582,Sara-Jane Onyeama,AC231,Regional Medical Oncology Center,58202,GRAND FORKS
27519040,WILLIAM BREEN,AC180,Clear Lake Specialties Oncology,84117,SALT LAKE CITY
94849882,SHAWN JINDAL,AC389,CMC Cancer Center Conway,24382,WYTHEVILLE
32303318,AMMAR AL-OBAIDI,AC488,Childrens Hospital New Orleans,19023,DARBY
55491089,Joel Michalski,AC270,University Healthcare Alliance,15215,PITTSBURGH
48695441,MATTHEW KEENEY,AC292,Childrens Healthcare Of Atlanta,33710,SAINT PETERSBURG
19467090,VERONICA VESTAL,AC245,Genesis Oncology,60302,OAK PARK
15274062,John Reneau,AC573,Southeast Health Cancer Care,54311,GREEN BAY
13184484,ROHIT SHARMA,AC907,Lewis Gale Physicians,60640,CHICAGO
90069540,ASHWIN KISHTAGARI,AC966,Lowell General Hospital,98250,FRIDAY HARBOR
68751423,RICHARD O'NEAL,AC444,University of California San Diego,45245,CINCINNATI
85664139,NILAN NAIK,AC497,"Jen Wang, MD",37067,FRANKLIN
59766499,MOIZ VORA,AC916,JPS Center For Cancer Care,46321,MUNSTER
76759158,Naseem Esteghamat,AC426,Cabell Huntington Hospital,18702,WILKES BARRE
44742833,NANCY HARDY,AC743,Clara S Chan MD,33909,CAPE CORAL
95475562,LINDSAY BROWN,AC779,Logansport Memorial Hospital,53213,MILWAUKEE
76051546,JASON HEARN,AC269,Blount Memorial Hosptial,75032,ROCKWALL
96959024,SAIM QAZI,AC233,Abbott Northwestern Hospital,24112,MARTINSVILLE
37295160,BENJAMIN FALIT,AC304,South Florida Oncology and Hematology Consultants,76092,SOUTHLAKE
34653670,AMNA QURESHI,AC275,Dr. Andrew Soh,32803,ORLANDO
50018657,Priyank Patel,AC262,OhioHealth,34119,NAPLES
59847814,VINICIUS ERNANI,AC489,University of Arkansas For Medical Sciences,24301,PULASKI
36411817,TYLER LASH,AC109,Froedtert And Medical College Of Wisconsin,23188,WILLIAMSBURG
79362708,MARIA HINTZKE,AC157,VOA Virginia Oncology Associates,90210,BEVERLY HILLS
91628065,Jason Freed,AC552,Texas Oncology - Methodist Charlton Cancer Center,34609,SPRING HILL
15253763,RUTIKA MEHTA,AC622,The Polyclinic,60657,CHICAGO
62260077,ROSS BLAND,AC459,UT Health - Austin,20774,UPPER MARLBORO
17016451,Jennifer Saultz,AC216,University of Hawaii Cancer Center,56431,AITKIN
36990829,DAWN BUTLER,AC407,Coxhealth,77021,HOUSTON
39125030,MEREDITH MCKEAN,AC316,Texas Oncology - Plano Prestonwood,6010,BRISTOL
14314478,JASON ZITTEL,AC560,Connecticut Childrens Medical Center,30141,HIRAM
23765280,DAVID RALEIGH,AC845,Asante Rogue Regional Medical Center,10025,NEW YORK
82984155,TAYLOR OLMSTED,AC314,University Of Rochester Medical Center Health System,44024,CHARDON
14629856,LAURA TALAMO,AC390,Contra Costa Oncology,80026,LAFAYETTE
66023608,JOSEPHINE DELA CRUZ,AC292,Childrens Healthcare Of Atlanta,33710,SAINT PETERSBURG
24443564,Katerina Erokhina,AC545,Bryan Medical Center,29464,MOUNT PLEASANT
18691196,Ala'a Eddin Tayyem,AC478,Texas Oncology - Mansfield,60007,ELK GROVE VILLAGE
82999615,SAQIB RAZZAQUE,AC254,Mercy Catholic Medical Center Mercy Fitzgerald Campus,78654,MARBLE FALLS
42991387,NOMAN ASHRAF,AC181,St Davids Healthcare System,94038,MOSS BEACH
33253778,MARYANN KWA,AC431,Mount Sinai Miami,22025,DUMFRIES
20584112,MEGHA SHAH,AC115,CHI Health St Francis Cancer Clinic,92106,SAN DIEGO
76388161,MARLA HAWKINS,AC694,Children's National Medical Center,11548,GREENVALE
32335427,KATIE GREENZANG,AC740,Northwell Health,64132,KANSAS CITY
39401171,PAWAN KARANAM,AC807,APDermatology,57401,ABERDEEN
98647702,HEATHER MALE,AC565,Arizona Oncology Associates,79601,ABILENE
99581515,DAVID BERZ,AC211,Santa Barbara Cottage Hospital,56352,MELROSE
34402084,DAVID VANMATER,AC157,VOA Virginia Oncology Associates,90210,BEVERLY HILLS
80177538,IGNACIO CASTELLON,AC617,Beaumont Health System,33426,BOYNTON BEACH
23473533,STEPHEN WILLIAMS,AC753,Loyola University Health System,28301,FAYETTEVILLE
95788711,CRAIG SWAINEY,AC825,Cancer Treatment Centers of America - Chicago,98144,SEATTLE
52906110,NEERAV SHUKLA,AC272,Catholic Health Services,7731,HOWELL
72377170,Benjamin Carcamo,AC273,The Oncology Institute of Hope & Innovation - Arizona,94901,SAN RAFAEL
13399830,HILARY MA,AC226,Mitchell Cancer Institute,1532,NORTHBOROUGH
84029385,KAREN LIN,AC979,Kaiser Permanente Washington,53215,MILWAUKEE
63576221,Christopher Stasik,AC182,Asante Cancer Treatment Center,12010,AMSTERDAM
94408614,Ayla Kessler,AC959,St Francis Regional Medical Center,60016,DES PLAINES
93186797,HARVEY COHEN,AC612,"Edward Armand Eichler, MD PA",10310,STATEN ISLAND
47060502,Jordan Wright,AC791,Ascension St Johns Hospital,60007,ELK GROVE VILLAGE
84852895,JACQUELINE EMMONS,AC772,Tower Health,30115,CANTON
38358755,Charles Gawad,AC286,Oncology Hematology of Loudoun and Reston,49946,LANSE
17608242,RICARDO COSTA,AC589,Texas Oncology - Methodist Dallas Cancer Center,25401,MARTINSBURG
80093364,SONAL SETHI,AC592,Oncology and Hematology Associates of West Broward,64068,LIBERTY
72412222,SIRISHA MADDIPOTI,AC544,Sierra Hematology Oncology,19114,PHILADELPHIA
31545732,MOHAMMAD MOZAYEN,AC321,Jefferson Regional Jones-Dunklin Cancer Center,963,CATANO
66597778,SOLEY SEREN,AC487,Children’s Health,93535,LANCASTER
27838919,ALEKSANDR LAZARYAN,AC576,Ascension Saint Thomas Midtown Hospital,7452,GLEN ROCK
30896524,Sabrina Kimrey,AC495,Wesley Healthcare,64735,CLINTON
72561663,BENJAMIN LASER,AC433,The Childrens Hospital At Palms West,37932,KNOXVILLE
53495940,SETH KAROL,AC719,Regional Cancer Care Associates - Maryland,91776,SAN GABRIEL
89704638,REBECCA HEINTZELMAN,AC282,Cook Children's Medical Center,20678,PRINCE FREDERICK
88230491,SUMREEN MAJEED,AC587,Millennium Oncology Texas,16830,CLEARFIELD
51639945,Colleen Morrison,AC105,Nuvance Health,30813,GROVETOWN
36811294,KIMBERLY MORLEY,AC810,Cancer And Blood Care Of San Jose Inc,60014,CRYSTAL LAKE
40424180,MADHURI DEVABHAKTUNI,AC751,Cancer and Blood Specialists of Arizona,60643,CHICAGO
83734896,LISA REAVES,AC576,Ascension Saint Thomas Midtown Hospital,7452,GLEN ROCK
98442511,FAN ZHOU,AC598,Community Health Network,3257,NEW LONDON
47090511,JOHN PURVIANCE,AC230,Los Angeles Cancer Network-Good Samaritan,8753,TOMS RIVER
77900908,Elizabeth Bengtson,AC473,Alabama Oncology Hematology Associates,15090,WEXFORD
64530499,JAMES CROOP,AC989,M Health Fairview University of Minnesota,70809,BATON ROUGE
83687585,Michael Yen,AC620,Cherry County Hospital,28117,MOORESVILLE
38073721,KATHLEEN SAKAMOTO,AC590,Kaleida Health,78723,AUSTIN
24098866,Lasika Seneviratne,AC793,Sparrow Hospital,14621,ROCHESTER
87372617,AMY SCHELL,AC444,University of California San Diego,45245,CINCINNATI
56304734,Michael Andreeff,AC230,Los Angeles Cancer Network-Good Samaritan,8753,TOMS RIVER
72213277,Michael Dugan,AC112,Duly Health and Care,28043,FOREST CITY
28634363,BOBAN MATHEW,AC328,Ochsner Health System,1020,CHICOPEE
35417361,Amy Hughes,AC737,Renown Health System,22033,FAIRFAX
90712185,TIMOTHY COX,AC855,Associates in Hematology and Oncology,20770,GREENBELT
92988569,Suman Kambhampati,AC998,Kadlec Regional Medical Center,23502,NORFOLK
58894793,HIDAYATULLA MUNSHI,AC714,June E Nylen Cancer Center,33744,BAY PINES
26044633,JAMES SHAW,AC973,Kaiser Permanente Hawaii,48105,ANN ARBOR
98062724,GORDON SCHOENFELD,AC719,Regional Cancer Care Associates - Maryland,91776,SAN GABRIEL
67981652,AMY GEDDIS,AC929,"Patrick Dipaolo, MD",33040,KEY WEST
98469486,Joanne Kurtzberg,AC930,City Of Hope Medical Center,85716,TUCSON
22700214,Marin Xavier,AC117,Saint Francis Medical Center,55901,ROCHESTER
77509857,John Hughes,AC695,Swedish Health Services,95991,YUBA CITY
13673996,Sreekanth Reddy,AC576,Ascension Saint Thomas Midtown Hospital,7452,GLEN ROCK
98998415,NIMIT SUDAN,AC266,MetroHealth Medical Center,29466,MOUNT PLEASANT
28311488,HEATHER JONES,AC921,Maine Children's Cancer Center,36207,ANNISTON
28680335,BASSIL EL-RAYES,AC255,Community Hospital of Anaconda,30117,CARROLLTON
13000828,Alice Forsythe,AC881,Texas Oncology - Longview Cancer Center,78130,NEW BRAUNFELS
38473948,DANIEL FRANK,AC288,Wright Patterson Airforce 88th Medical Group,77493,KATY
66334094,AAMER BURGHRI,AC890,Texas Oncology - Canton,75044,GARLAND
34340462,WILLIAM RUSSELL,AC968,The Childrens Hospital Of San Antonio,27893,WILSON
21703677,ANNA NIEGOWSKA,AC869,UP Health Systems - Marquette,94597,WALNUT CREEK
75185141,MICHAEL WANG,AC629,Hartford Healthcare,80631,GREELEY
54819287,SHESHADRI MADHUSUDHANA,AC815,Lee Health System,45433,DAYTON
22919355,WILLIAM GRADISHAR,AC217,St Mary Medical Center,79761,ODESSA
66301919,STEPHANIE SCHUTT,AC628,Julie and Ben Rogers Cancer Center,20613,BRANDYWINE
20253523,Darci Gaiotti-Grubbs,AC118,SSM Health,29926,HILTON HEAD ISLAND
35040130,Hugo Fernandez,AC242,BayCare Health System,90710,HARBOR CITY
87248664,Lois Teston,AC354,Moses Cone Cancer Center,1960,PEABODY
91685615,Ray Pais,AC396,Einstein Healthcare Network,33716,SAINT PETERSBURG
62430525,Antonio Fontelonga,AC487,Children’s Health,93535,LANCASTER
83254648,AUAYPORN NADEMANEE,AC752,Stockton Hematology Oncology Medical Group,65807,SPRINGFIELD
67207710,UPENDRA HEDGE,AC543,Medical Center Hematology and Oncology,6052,NEW BRITAIN
37466350,MIROSLAW MAZURCZAK,AC792,St. Luke's University Health Network,29526,CONWAY
16028642,IBRAHIM ABDALLA,AC909,Indiana University Health,91910,CHULA VISTA
33639365,ALLAN MAYER,AC391,William S. Middleton Memorial Veterans Hospital,94121,SAN FRANCISCO
97700148,JAMES TSAI,AC576,Ascension Saint Thomas Midtown Hospital,7452,GLEN ROCK
45425135,SYLVIA KRUEGER,AC603,OHC Oncology Hematology Care,28546,JACKSONVILLE
36373018,PARMJEET BANGHAR,AC506,Alegent Health Partners,23936,DILLWYN
90936309,Karl Guter,AC972,The Center For Cancer And Blood Disorders,84107,SALT LAKE CITY
38903427,Priya Chakravarthi,AC703,Southern Oncology Hematology Associates,2601,HYANNIS
59638121,STEVEN FEIN,AC897,Hematology Oncology Clinic,20817,BETHESDA
79314383,SARA MCGEE,AC643,Spencer Cancer Center,77008,HOUSTON
36747055,THOMAS LOEW,AC750,Childrens Hospital And Medical Center Omaha,61401,GALESBURG
16458302,Husain Rasheed,AC702,Salinas Valley Medical Center Cancer Care,75042,GARLAND
31996598,Rowena Gonzales-Chambers,AC748,AIS Cancer Center,53213,MILWAUKEE
88042752,Brenda Pierce,AC386,St. Lukes of Duluth,40456,MOUNT VERNON
28700988,Robin Lifton,AC157,VOA Virginia Oncology Associates,90210,BEVERLY HILLS
69061356,AMINAH JATOI,AC779,Logansport Memorial Hospital,53213,MILWAUKEE
60333468,ROBERT WOLLMAN,AC194,Los Angeles Cancer Network,98029,ISSAQUAH
20564484,JULIAN HEITZ,AC421,Johns Hopkins Hospital,33705,SAINT PETERSBURG
14635018,Edward Dow,AC432,Pike County Memorial Hospital,4330,AUGUSTA
28924314,E HALE,AC436,Santa Clara Valley Medical Center,98274,MOUNT VERNON
47573501,PATRICIA DEISLER,AC863,Baylor College of Medicine,34236,SARASOTA
52295514,YOUSSEF HANALLA,AC875,Texas Oncology - Cleburne,1915,BEVERLY
92524596,JEFFERY WARD,AC780,University Of Massachusetts Memorial Healthcare,19087,WAYNE
16992285,KENNETH SUMIDA,AC999,Hays Medical Center,7407,ELMWOOD PARK
36511311,EMILY GRADE,AC466,The Christ Hospital,2920,CRANSTON
45350813,MARGARET MAC DOWELL,AC920,Southern California Permanente Medical Group (SCPMG),56007,ALBERT LEA
73137342,JEFFREY HARGIS,AC465,Mayo Clinic Florida,1606,WORCESTER
84011913,MARK GEORGIADIS,AC281,South County Health,51301,SPENCER
10284090,Harshita Paripati,AC889,West Penn Hospital,29307,SPARTANBURG
64597997,Hector Rodriguez-Cortes,AC830,St. Mary's Medical Center,28208,CHARLOTTE
83569902,Lawrence Kaplan,AC313,Genesis Care - South Florida,72104,MALVERN
51449209,EZRIEL DIAMOND,AC886,Arizona Cancer Center,86301,PRESCOTT
82093458,MORTEZA DOWLATSHAHI,AC753,Loyola University Health System,28301,FAYETTEVILLE
58037934,William Nibley,AC974,Adventhealth Shawnee Mission,15205,PITTSBURGH
40067461,ENRIQUE PEREZ VALENTIN,AC201,Hudson Valley Heme/Onc Associates,33331,FORT LAUDERDALE
79476255,BYRON MAY,AC408,Texas Oncology - Plano West,71360,PINEVILLE
69701490,Christine McCarty,AC638,Philadelphia Veterans Affairs Medical Center,11740,GREENLAWN
49772463,LEWIS ATTAS,AC498,Larkin Cancer Center,98116,SEATTLE
40642755,WILLIAM FARRAR,AC849,Saint Joseph Mercy Hospital,90015,LOS ANGELES
71155666,H KESHAVA PRASAD,AC141,Lawrence Memorial Hospital/ LMH Health,48124,DEARBORN
53012872,KAVI PATEL,AC675,FCHC Rainbow Hematology Oncology,48114,BRIGHTON
56519980,MATTHEW PARSONS,AC270,University Healthcare Alliance,15215,PITTSBURGH
82540302,STEVEN LUMINAIS,AC857,Epic Care,10013,NEW YORK
30664262,ALEX NESTER,AC402,Genesis Cancer and Blood Institute,54301,GREEN BAY
57004935,YAZEED SAWALHA,AC945,Cedars-Sinai Medical Center,60154,WESTCHESTER
88001782,MEGAN PAUL,AC807,APDermatology,57401,ABERDEEN
90208232,Mira Kohorst,AC242,BayCare Health System,90710,HARBOR CITY
49599748,JOHN BAIRD,AC148,Dr Mitchell Folbe MD PC,15370,WAYNESBURG
60384523,RYAN STEPHENSON,AC827,Atlantic Health System,55746,HIBBING
77996303,ROBERT PRESS,AC456,New York Presbyterian Columbia University Medical Center,14263,BUFFALO
81354177,MARK ZOBECK,AC576,Ascension Saint Thomas Midtown Hospital,7452,GLEN ROCK
80496412,LAKSHMI UPPALURU,AC612,"Edward Armand Eichler, MD PA",10310,STATEN ISLAND
87630581,DANIEL SEIBLE,AC264,Triumph Cancer Center,93291,VISALIA
58340752,VIKRAM RAGHUNATHAN,AC484,Shands Teaching Hospital And Clinics Inc,90403,SANTA MONICA
36434318,CAILEIGH PUDELA,AC339,Childrens Mercy Hospital Kansas City,11772,PATCHOGUE
88711806,CHELSEA OSTERMAN,AC526,Cancer Care Northwest,44004,ASHTABULA
39686801,ELIZABETH EOM,AC162,Texas Tech Hematology Oncology,46176,SHELBYVILLE
91356707,Ranju Kunwor,AC375,Hospital Sisters Health System,76549,KILLEEN
22549448,MOHAMMAD ALKAYEM,AC254,Mercy Catholic Medical Center Mercy Fitzgerald Campus,78654,MARBLE FALLS
28706313,IRENA TAN,AC503,Advanced Cancer Treatment Centers,85723,TUCSON
27349222,LINDSAY HUNTER,AC768,Texas Oncology - Palestine Cancer Center,34689,TARPON SPRINGS
45080315,Catherine Quinn,AC180,Clear Lake Specialties Oncology,84117,SALT LAKE CITY
32566906,PRAVEEN PENDYALA,AC822,Providence Health and Services Washington,25705,HUNTINGTON
13520343,KATHAN MEHTA,AC934,Long Beach Memorial Hospital,91767,POMONA
35844096,MING ZHI,AC130,LVPG  Lehigh Valley Physicians Group,11426,BELLEROSE
50576570,COSTANTINE ALBANY,AC671,Augusta Oncology Associates,41503,SOUTH WILLIAMSON
89264855,KALI FREEMAN,AC943,VISN 12 Great Lakes Healthcare System,6776,NEW MILFORD
98912266,PHYLLIS KIM,AC175,Cancer Care Specialists of Illinois,55455,MINNEAPOLIS
73200523,Stefan Costinean,AC107,Centracare Health System,27886,TARBORO
62119130,ROBERTO LEON FERRE,AC375,Hospital Sisters Health System,76549,KILLEEN
73958185,MELISSA MAVERS,AC160,Munson Healthcare: Cowell Family Cancer Center,80303,BOULDER
39895224,Hany Elmariah,AC876,McLaren Healthcare,95453,LAKEPORT
43647732,SOPE OLUGBILE,AC794,Hackensack Meridian Health,29615,GREENVILLE
30543242,Sushmita Nair,AC303,Clearview Cancer Institute,91355,VALENCIA
37777410,ISABEL PREESHAGUL,AC484,Shands Teaching Hospital And Clinics Inc,90403,SANTA MONICA
87051118,FENGTING YAN,AC607,Presbyterian St. Luke's Medical Center,91910,CHULA VISTA
87682695,KRISTOPHER WENTZEL,AC389,CMC Cancer Center Conway,24382,WYTHEVILLE
83788801,RYAN WOODS,AC351,Texas Oncology - Presbyterian Cancer Center Dallas,20892,BETHESDA
44721406,ALEXANDER CHRIST,AC602,Cancer Centers Of Southwest Oklahoma,48025,FRANKLIN
99028656,SARAH DRAWZ,AC978,Gibbs Cancer Center,49412,FREMONT
15445426,CLAIRE MURPHY,AC948,Montgomery Cancer- Prattville,75093,PLANO
40445732,ANGELICA GARZON,AC391,William S. Middleton Memorial Veterans Hospital,94121,SAN FRANCISCO
48699975,JOEL BROTHERS,AC801,WellSpan Health System,7446,RAMSEY
46530050,Ramadevi Medavarapu,AC545,Bryan Medical Center,29464,MOUNT PLEASANT
83177606,Andrea Teague,AC232,Alabama Oncology St. Vincents East,61021,DIXON
26372110,LINDSEY O'BRIEN,AC833,Schweiger Dermatology Group,91723,COVINA
16052134,KATHERINE CHANG,AC439,Saint Francis Health System,80634,GREELEY
60058220,Leonel Hernandez Aya,AC490,St Louis Cancer Care,19148,PHILADELPHIA
76079119,Jason Brayer,AC352,Kymera Cancer Center,90049,LOS ANGELES
95106357,BENJAMIN MILLER,AC111,St. Mary's Regional Medical Center Cancer Center,52001,DUBUQUE
44076319,SUDHIR HANSALIA,AC757,"Lewis Lipsey, MD",78412,CORPUS CHRISTI
63922985,DAVID MASIELLO,AC808,Maui Memorial Medical Center,11385,RIDGEWOOD
18967124,Jay Nayak,AC802,Olympic Medical Center,75042,GARLAND
53157450,JUDDI YEH,AC902,CARTI,38104,MEMPHIS
97424166,Zeba Singh,AC291,Crete Area Medical Center,38901,GRENADA
25892676,MATTHEW CASSELL,AC761,Midnight Sun Oncology,68046,PAPILLION
90005640,Iyad Hamarneh,AC440,Texas Oncology - Arlington Cancer Center North,28226,CHARLOTTE
14674238,VICTOR VAZQUEZ-RODRIGUEZ,AC777,Nebraska Medicine Heartland Hematology and Oncology,99208,SPOKANE
52994902,ALEX GEORGE,AC536,Advent Health,94539,FREMONT
42860604,WILLIAM CASH,AC670,UF Oncology- Fernandina,95655,MATHER
48499433,JORGE PEREZ-DE ARMAS,AC629,Hartford Healthcare,80631,GREELEY
40500116,Wilson Tong,AC826,Mayo Clinic Rochester,70433,COVINGTON
72017053,Julian Sprague,AC587,Millennium Oncology Texas,16830,CLEARFIELD
63185445,SHUCHIENG HSIEH,AC465,Mayo Clinic Florida,1606,WORCESTER
16495765,ERIC CHUNG,AC872,Park Nicollet Frauenshuh Cancer Center,70791,ZACHARY
50522295,Lori Muffly,AC762,Novant Health,48236,GROSSE POINTE
78686759,Shadi Latta,AC506,Alegent Health Partners,23936,DILLWYN
34785306,NICHOLAS ROMAN,AC130,LVPG  Lehigh Valley Physicians Group,11426,BELLEROSE
21093663,HUI LIN,AC887,Nicklaus Miami Pediatric Hematology & Oncology Associates,39581,PASCAGOULA
76034249,GRANT SEEGER,AC685,Avera Health,55426,MINNEAPOLIS
22750377,JOHN STEWART,AC203,Genesis Cancer Care Center,85028,PHOENIX
12703549,Joseph Fiorillo,AC274,Alliance Cancer Specialists PC,56401,BRAINERD
71732875,LIJUN DAI,AC588,Cancer and Blood Care Specialists,35406,TUSCALOOSA
